time,a,b,C,t,a_after,b_after
159356,477.2,78,,35712,,
159361,477.5,77.55,,35713,,
159366,477,77,,35714,,
159371,476.7,77,,35715,,
159376,476.5,77,,35716,146.3,32
159381,475.7,77.14,,35717,,
159386,475,77,,35718,,
159391,474.2,77,,35719,,
159396,472.7,77,,35720,,
159401,471.6,77,,35721,145.6,32
159406,471.1,77.45,,35722,,
159411,470,77.86,,35723,,
159416,470,78.45,,35724,,
159421,471.7,78.68,,35725,,
159426,472.8,79,,35726,146,32
159431,474,79,,35727,,
159436,474.1,79,,35728,,
159441,474.8,79,,35729,,
159446,476.1,79,,35730,,
159451,476,79,,35731,146,32
159456,477.5,79,,35732,,
159461,479,79,,35733,,
159466,479.2,78.68,,35734,,
159471,479,79,,35735,,
159476,478.7,78,,35736,144,32
159481,477.9,78.26,,35737,,
159486,478,78,,35738,,
159491,477,78,,35739,,
159496,476.5,78,,35740,,
159501,475.1,78,,35741,145,32
159506,474,78,,35742,,
159511,471.9,78,,35743,,
159516,471,78,,35744,,
159521,470.4,78.57,,35745,,
159526,469.8,78.94,,35746,144.4,32.02
159531,471.6,79,,35747,,
159536,472.9,79,,35748,,
159541,473.3,79.19,,35749,,
159546,474.7,79,,35750,,
159551,475.6,78.51,,35751,144,32
159556,475,78,,35752,,
159561,476,78,,35753,,
159566,474,77,,35754,,
159571,472.9,77,,35755,,
159576,473,77,,35756,143,32
159581,473,77,,35757,,
159586,472.6,76.53,,35758,,
159591,471,77,,35759,,
159596,470.4,77,,35760,,
159601,469.8,76.53,,35761,143.6,32.02
159606,468.6,77,,35762,,
159611,468,77,,35763,,
159616,467.5,77,,35764,,
159621,466.4,77,,35765,,
159626,466.7,77,,35766,143.1,32
159631,466.9,77,,35767,,
159636,466.9,77,,35768,,
159641,467,77,,35769,,
159646,467.5,77,,35770,,
159651,467,77,,35771,143,32
159656,467.7,77,,35772,,
159661,467.6,76.74,,35773,,
159666,468.4,77,,35774,,
159671,468,78,,35775,,
159676,478,80,,35776,143.8,32
159681,485.5,81.03,,35777,,
159686,488,81,,35778,,
159691,488,81,,35779,,
159696,488,81,,35780,,
159701,488.6,81,,35781,143.6,32
159706,488.1,81,,35782,,
159711,488.4,81,,35783,,
159716,488,81,,35784,,
159721,488,81.14,,35785,,
159726,488.1,81,,35786,143.6,32
159731,488,81,,35787,,
159736,488,81,,35788,,
159741,487.7,81,,35789,,
159746,488.6,81,,35790,,
159751,488.5,81,,35791,144.9,31.91
159756,488.8,81,,35792,,
159761,488,81,,35793,,
159766,488,81,,35794,,
159771,488,81,,35795,,
159776,488.2,81,,35796,145.5,32
159781,487.7,81.14,,35797,,
159786,488.2,81,,35798,,
159791,489,81,,35799,,
159796,488,81,,35800,,
159801,489,80,,35801,145.2,32
159806,480.3,77.06,,35802,,
159811,472.2,76.43,,35803,,
159816,468,76,,35804,,
159821,467.2,76,,35805,,
159826,467.9,76,,35806,146.2,32
159831,468,76,,35807,,
159836,467.7,76,,35808,,
159841,465.9,75.6,,35809,,
159846,466,76,,35810,,
159851,464.6,76,,35811,145.3,32
159856,464,77,,35812,,
159861,469.8,79.46,,35813,,
159866,476,80,,35814,,
159871,481.7,80.63,,35815,,
159876,482,81,,35816,145.6,32
159881,483,81,,35817,,
159886,483,81,,35818,,
159891,484,81,,35819,,
159896,485,81,,35820,,
159901,485.6,81.03,,35821,145.4,31.91
159906,486.4,81,,35822,,
159911,487,81,,35823,,
159916,488,81,,35824,,
159921,487.3,79.81,,35825,,
159926,486.9,79,,35826,144,32
159931,486.3,79,,35827,,
159936,485.4,78.98,,35828,,
159941,485.5,79,,35829,,
159946,484.8,79,,35830,,
159951,484,79,,35831,145.2,32
159956,483,79,,35832,,
159961,483,78.89,,35833,,
159966,481.8,79,,35834,,
159971,482,79,,35835,,
159976,480.3,79,,35836,144,32
159981,480,79,,35837,,
159986,479,79,,35838,,
159991,478,79,,35839,,
159996,479,79,,35840,,
160001,479,79,,35841,144.2,32
160006,479,79,,35842,,
160011,479.5,79,,35843,,
160016,480.9,78.89,,35844,,
160021,481,78.77,,35845,,
160026,480,78.68,,35846,145,32
160031,481,79,,35847,,
160036,481,78,,35848,,
160041,480,78,,35849,,
160046,480.3,78,,35850,,
160051,480.5,78.38,,35851,145.1,32
160056,480,78,,35852,,
160061,480,78,,35853,,
160066,480,78,,35854,,
160071,480,78,,35855,,
160076,479,78,,35856,144,32
160081,479,78.38,,35857,,
160086,479,78,,35858,,
160091,478,78,,35859,,
160096,478.2,78,,35860,,
160101,477,78,,35861,144,32
160106,478,78,,35862,,
160111,478,78,,35863,,
160116,477.2,78,,35864,,
160121,476.5,78,,35865,,
160126,476,78,,35866,144,32
160131,477.1,78,,35867,,
160136,478,78,,35868,,
160141,477.7,78.36,,35869,,
160146,478.3,78,,35870,,
160151,478.2,78,,35871,144,32
160156,478,78,,35872,,
160161,479.1,78,,35873,,
160166,479,78,,35874,,
160171,479.3,78,,35875,,
160176,479,78,,35876,144.2,32
160181,479.4,78,,35877,,
160186,479,78,,35878,,
160191,478.9,78,,35879,,
160196,478,78,,35880,,
160201,477.5,78.36,,35881,143.7,31.91
160206,478,78,,35882,,
160211,478,78,,35883,,
160216,478.2,78,,35884,,
160221,477.9,78,,35885,,
160226,478,78,,35886,144.3,32
160231,477.9,78,,35887,,
160236,477.4,78,,35888,,
160241,477.7,78,,35889,,
160246,477.3,78.68,,35890,,
160251,478,79.17,,35891,144,32
160256,478.7,79.69,,35892,,
160261,480.8,80.01,,35893,,
160266,481.9,80,,35894,,
160271,482,80,,35895,,
160276,483,80,,35896,144.1,32
160281,484,80,,35897,,
160286,482.9,80,,35898,,
160291,483,80,,35899,,
160296,483.8,80,,35900,,
160301,484,80,,35901,144,32
160306,483.7,80,,35902,,
160311,484,80,,35903,,
160316,483.6,80,,35904,,
160321,483.1,80.11,,35905,,
160326,484,80,,35906,145.4,32
160331,483.2,80,,35907,,
160336,483.3,80,,35908,,
160341,483,80,,35909,,
160346,483,80,,35910,,
160351,482,80,,35911,144,32
160356,482.7,80,,35912,,
160361,483,80,,35913,,
160366,483.3,80,,35914,,
160371,482.3,78.38,,35915,,
160376,476.5,76.74,,35916,145.7,32
160381,470.7,76.33,,35917,,
160386,466.9,76,,35918,,
160391,467,76,,35919,,
160396,467.5,76,,35920,,
160401,467,76,,35921,145,32
160406,466.5,76,,35922,,
160411,466,76,,35923,,
160416,465.8,76,,35924,,
160421,464.9,76,,35925,,
160426,464.5,76,,35926,144.9,32
160431,464.8,76,,35927,,
160436,464,76.21,,35928,,
160441,463.8,77.64,,35929,,
160446,468,79,,35930,,
160451,474.3,79.09,,35931,145,32
160456,476.2,79,,35932,,
160461,476,79,,35933,,
160466,476,79,,35934,,
160471,476,79,,35935,,
160476,476,79,,35936,144.6,32
160481,477,79,,35937,,
160486,477,79,,35938,,
160491,477.6,79,,35939,,
160496,477,79,,35940,,
160501,477.4,79.19,,35941,143.7,31.91
160506,478,79,,35942,,
160511,477.9,79.08,,35943,,
160516,478,79,,35944,,
160521,477.9,79,,35945,,
160526,477.4,79,,35946,145.2,32
160531,477.6,78,,35947,,
160536,477.5,78.37,,35948,,
160541,477.8,78,,35949,,
160546,477.2,78,,35950,,
160551,477,78.17,,35951,143.6,32
160556,476.8,78,,35952,,
160561,476.8,78.15,,35953,,
160566,476.7,78.17,,35954,,
160571,476.2,78,,35955,,
160576,475.1,78.15,,35956,144.1,32
160581,475,78,,35957,,
160586,474.2,78.55,,35958,,
160591,475,79,,35959,,
160596,478.8,80.42,,35960,,
160601,481,81,,35961,144.5,32
160606,482.9,80.94,,35962,,
160611,484,81,,35963,,
160616,484.5,81,,35964,,
160621,484.4,80.92,,35965,,
160626,485,78.59,,35966,143,32
160631,478.7,77.35,,35967,,
160636,479,77,,35968,,
160641,468.7,75.82,,35969,,
160646,468.1,76,,35970,,
160651,468.8,76,,35971,144.2,31.72
160656,468.6,76,,35972,,
160661,467.7,76,,35973,,
160666,467.8,75.42,,35974,,
160671,466.9,75,,35975,,
160676,465.3,75,,35976,142.8,32
160681,464.6,75.42,,35977,,
160686,463,75,,35978,,
160691,462.1,75,,35979,,
160696,460.7,75.52,,35980,,
160701,460,76,,35981,141.3,32
160706,459.2,76.32,,35982,,
160711,460,77,,35983,,
160716,461.4,76.93,,35984,,
160721,462,77,,35985,,
160726,463.1,77,,35986,142.9,32
160731,464,77,,35987,,
160736,465,77.15,,35988,,
160741,465.8,77.13,,35989,,
160746,467.1,77,,35990,,
160751,467.4,77,,35991,143.2,32
160756,468,77,,35992,,
160761,468.1,77,,35993,,
160766,468.3,77,,35994,,
160771,468,77,,35995,,
160776,467.9,77,,35996,143,32
160781,468,77,,35997,,
160786,467,77,,35998,,
160791,466.8,76.84,,35999,,
160796,466,77,,36000,,
160801,465.6,76.82,,36001,142.2,31.9
160806,466,77,,36002,,
160811,465.1,76.84,,36003,,
160816,464,77,,36004,,
160821,464.3,77,,36005,,
160826,464,77,,36006,142,32
160831,464.3,77,,36007,,
160836,465,77,,36008,,
160841,464.8,77,,36009,,
160846,465,77,,36010,,
160851,465.9,77,,36011,143.4,31.9
160856,466.5,77,,36012,,
160861,466.9,76.72,,36013,,
160866,466.9,77,,36014,,
160871,467,76.74,,36015,,
160876,467.4,76.72,,36016,143,32
160881,467.4,77,,36017,,
160886,467.1,77,,36018,,
160891,467,77,,36019,,
160896,466.6,77,,36020,,
160901,465,78,,36021,144,32
160906,475,80,,36022,,
160911,482,81,,36023,,
160916,487.5,81.55,,36024,,
160921,487.8,81.55,,36025,,
160926,488,82,,36026,142.7,32
160931,488.3,82,,36027,,
160936,488,82,,36028,,
160941,489,82,,36029,,
160946,489.4,81.63,,36030,,
160951,489,82,,36031,143.5,32
160956,490,82,,36032,,
160961,490.8,81,,36033,,
160966,491,81.13,,36034,,
160971,490.9,81,,36035,,
160976,491,81,,36036,142,32
160981,490.6,80.31,,36037,,
160986,489.5,80,,36038,,
160991,490,80,,36039,,
160996,488.9,80,,36040,,
161001,488,80,,36041,141.8,32
161006,488,80,,36042,,
161011,488,80,,36043,,
161016,486.9,80,,36044,,
161021,487,80,,36045,,
161026,486.3,80,,36046,142.3,32
161031,486,80,,36047,,
161036,485.6,80,,36048,,
161041,486.2,79.9,,36049,,
161046,486,80,,36050,,
161051,486.4,80,,36051,142.6,33
161056,485.5,80,,36052,,
161061,485.6,80,,36053,,
161066,486.2,80,,36054,,
161071,486.5,80,,36055,,
161076,486.3,80,,36056,142.9,33
161081,486.4,80,,36057,,
161086,486,80,,36058,,
161091,486,79.92,,36059,,
161096,487,80,,36060,,
161101,486.1,79.2,,36061,143.2,32.74
161106,485,79,,36062,,
161111,484.3,79,,36063,,
161116,484,79,,36064,,
161121,483.9,79,,36065,,
161126,484.1,79.18,,36066,143,33
161131,484,79,,36067,,
161136,483.7,79.2,,36068,,
161141,483.9,79,,36069,,
161146,484,79,,36070,,
161151,482.7,79,,36071,143.9,33
161156,483,79,,36072,,
161161,483.3,79.18,,36073,,
161166,483.7,79,,36074,,
161171,484,79,,36075,,
161176,483.2,79,,36076,143,33
161181,483,79,,36077,,
161186,483.6,79,,36078,,
161191,483,79,,36079,,
161196,483.3,79,,36080,,
161201,483,79,,36081,143.8,32.84
161206,482.9,79,,36082,,
161211,482.5,79,,36083,,
161216,482,79,,36084,,
161221,483.1,79.2,,36085,,
161226,482.5,79,,36086,143,33
161231,483,79,,36087,,
161236,483,79,,36088,,
161241,482.8,79.18,,36089,,
161246,483,79,,36090,,
161251,483,79.2,,36091,142.2,33
161256,482.8,79,,36092,,
161261,483.2,79,,36093,,
161266,483.3,79,,36094,,
161271,483.8,79,,36095,,
161276,483.9,79,,36096,143,33
161281,483.9,79.2,,36097,,
161286,484.2,79,,36098,,
161291,484,79,,36099,,
161296,484.3,79,,36100,,
161301,484,79,,36101,143.8,33
161306,483.7,79.56,,36102,,
161311,484,80,,36103,,
161316,484.4,80.53,,36104,,
161321,484,81,,36105,,
161326,486.1,80.94,,36106,143,33
161331,487.2,81.15,,36107,,
161336,487.3,81,,36108,,
161341,487.1,81.13,,36109,,
161346,487,81,,36110,,
161351,487.4,81.24,,36111,143.7,33
161356,487.3,81,,36112,,
161361,487.8,81,,36113,,
161366,488,81,,36114,,
161371,488,81,,36115,,
161376,489,81,,36116,143.7,33
161381,489,81,,36117,,
161386,489,81,,36118,,
161391,489,81,,36119,,
161396,489,81,,36120,,
161401,489,81.24,,36121,143.3,32.93
161406,490,81,,36122,,
161411,489.4,81,,36123,,
161416,490.1,81,,36124,,
161421,489.5,81,,36125,,
161426,489,81,,36126,142.9,33
161431,488.7,81,,36127,,
161436,488,81,,36128,,
161441,488.2,81,,36129,,
161446,487.7,81,,36130,,
161451,488,81,,36131,143.1,33
161456,486.9,81,,36132,,
161461,487.2,81.24,,36133,,
161466,487.6,81,,36134,,
161471,488,81,,36135,,
161476,487.9,81,,36136,143.3,33
161481,488,81,,36137,,
161486,488.3,81,,36138,,
161491,488,81,,36139,,
161496,488.9,81,,36140,,
161501,489,81,,36141,143.6,33
161506,489.8,81.03,,36142,,
161511,490.4,81.05,,36143,,
161516,489,80.74,,36144,,
161521,487.8,80.52,,36145,,
161526,487.4,81,,36146,143.7,32.84
161531,488,81,,36147,,
161536,487.8,80.52,,36148,,
161541,487.5,81,,36149,,
161546,486.7,81,,36150,,
161551,486.5,81,,36151,144,33
161556,486,81,,36152,,
161561,485.8,81,,36153,,
161566,486.5,81,,36154,,
161571,487,80.53,,36155,,
161576,486.1,81,,36156,145.1,34.34
161581,486.2,80.52,,36157,,
161586,486.7,81,,36158,,
161591,486,81,,36159,,
161596,486,81,,36160,,
161601,487,81,,36161,152,35
161606,487.8,80,,36162,,
161611,488,80,,36163,,
161616,484.7,77.6,,36164,,
161621,478,77,,36165,,
161626,472.3,77,,36166,155.9,35
161631,472,77,,36167,,
161636,472.5,76.74,,36168,,
161641,471.9,76.42,,36169,,
161646,471.4,76,,36170,,
161651,471.2,76,,36171,156,35
161656,470.3,76,,36172,,
161661,470,76,,36173,,
161666,469.2,76,,36174,,
161671,467.9,76,,36175,,
161676,467,76,,36176,157.6,35
161681,465.9,76,,36177,,
161686,466,77,,36178,,
161691,467.8,78.79,,36179,,
161696,472.7,79.29,,36180,,
161701,476,79.6,,36181,156.1,35.38
161706,477,80,,36182,,
161711,478,80,,36183,,
161716,478,80,,36184,,
161721,478.7,80,,36185,,
161726,479,80,,36186,157.3,35.59
161731,479,80,,36187,,
161736,480,80,,36188,,
161741,481.5,80,,36189,,
161746,481,80,,36190,,
161751,481.3,80,,36191,158,36
161756,481.1,80,,36192,,
161761,481.2,79.6,,36193,,
161766,481.1,80,,36194,,
161771,480.8,80,,36195,,
161776,481.3,80,,36196,161.1,36
161781,480.5,80,,36197,,
161786,480,80,,36198,,
161791,479.6,80,,36199,,
161796,479,80,,36200,,
161801,479.3,80,,36201,160.2,35.71
161806,479.4,80,,36202,,
161811,479,80,,36203,,
161816,479,80,,36204,,
161821,479.2,79.6,,36205,,
161826,480.6,80,,36206,160,36
161831,480,80,,36207,,
161836,481,80,,36208,,
161841,480,80,,36209,,
161846,481,80,,36210,,
161851,480.2,80,,36211,159.4,36
161856,480,80,,36212,,
161861,480.7,80,,36213,,
161866,480,80,,36214,,
161871,480.5,80,,36215,,
161876,480.3,80,,36216,161.2,36
161881,480.2,79.6,,36217,,
161886,480.7,80,,36218,,
161891,481,80,,36219,,
161896,480.8,80,,36220,,
161901,480,80,,36221,161.2,36
161906,480.1,80,,36222,,
161911,479.9,80,,36223,,
161916,480,80,,36224,,
161921,480.4,80,,36225,,
161926,479.4,80,,36226,161,36
161931,480,80,,36227,,
161936,479.7,80,,36228,,
161941,479.7,79.6,,36229,,
161946,479.3,80,,36230,,
161951,479,80,,36231,160,36
161956,480,80,,36232,,
161961,480,80,,36233,,
161966,480.2,80,,36234,,
161971,480,80,,36235,,
161976,480.3,80,,36236,160,36
161981,480.3,80,,36237,,
161986,480.2,80,,36238,,
161991,479.8,80,,36239,,
161996,480.1,80,,36240,,
162001,480.5,79.6,,36241,160.5,35.69
162006,481,80,,36242,,
162011,480.9,80,,36243,,
162016,480,80,,36244,,
162021,480,80,,36245,,
162026,480,80,,36246,159,36
162031,480.3,80,,36247,,
162036,480,80,,36248,,
162041,480.5,80,,36249,,
162046,480,80,,36250,,
162051,480,80,,36251,160.6,36
162056,480,80,,36252,,
162061,479.9,79.6,,36253,,
162066,480.1,79.69,,36254,,
162071,480.2,80,,36255,,
162076,481.4,80.1,,36256,160,36
162081,482.1,80,,36257,,
162086,482,80,,36258,,
162091,482,80,,36259,,
162096,482,80,,36260,,
162101,482,80,,36261,160.2,36
162106,482.5,80,,36262,,
162111,483.1,80,,36263,,
162116,483,80,,36264,,
162121,483.8,80.32,,36265,,
162126,484.4,78.08,,36266,160.7,35.43
162131,480,77,,36267,,
162136,473,76,,36268,,
162141,469.5,76,,36269,,
162146,467,76,,36270,,
162151,467.3,76,,36271,160.2,35
162156,467,76,,36272,,
162161,467.5,76,,36273,,
162166,467,76,,36274,,
162171,466.4,76,,36275,,
162176,466.2,76,,36276,159.3,35
162181,464.9,75.82,,36277,,
162186,464.4,75.8,,36278,,
162191,463.7,75.8,,36279,,
162196,462.9,76,,36280,,
162201,462.4,76,,36281,161.1,35
162206,462.3,76,,36282,,
162211,462.8,76.07,,36283,,
162216,462.2,76.32,,36284,,
162221,463,77,,36285,,
162226,464,76.82,,36286,160.5,35
162231,464,77,,36287,,
162236,464,77,,36288,,
162241,464.7,76.84,,36289,,
162246,465.3,77,,36290,,
162251,466,77,,36291,160,35
162256,466.1,77,,36292,,
162261,466,77,,36293,,
162266,465.9,77,,36294,,
162271,466.2,77,,36295,,
162276,466,77,,36296,160.7,35
162281,466.2,77,,36297,,
162286,465.9,76.84,,36298,,
162291,466,77,,36299,,
162296,465.8,76.84,,36300,,
162301,465.7,76.84,,36301,159.4,35.08
162306,466,76.82,,36302,,
162311,465.6,77,,36303,,
162316,465,77,,36304,,
162321,464.8,77,,36305,,
162326,465,77,,36306,160.8,35
162331,464.4,76.82,,36307,,
162336,464,77,,36308,,
162341,464.7,76.84,,36309,,
162346,465,77,,36310,,
162351,464.7,76.82,,36311,159.6,35
162356,465,76.84,,36312,,
162361,465.8,76.84,,36313,,
162366,466,77,,36314,,
162371,466,77,,36315,,
162376,466.5,77,,36316,159.4,35
162381,466.2,77,,36317,,
162386,465.5,77,,36318,,
162391,465.3,76.82,,36319,,
162396,467.3,78.97,,36320,,
162401,476,80,,36321,160,35
162406,482.3,80.53,,36322,,
162411,484,81,,36323,,
162416,483,81,,36324,,
162421,482.6,80.61,,36325,,
162426,483.3,81,,36326,160,35
162431,483.6,81,,36327,,
162436,484,81,,36328,,
162441,484,81,,36329,,
162446,484,81,,36330,,
162451,485.4,81,,36331,160,35
162456,485.9,81,,36332,,
162461,485.9,81,,36333,,
162466,486.1,80.74,,36334,,
162471,486.5,81,,36335,,
162476,486.1,81,,36336,160,35
162481,486.9,80.72,,36337,,
162486,487.6,81,,36338,,
162491,487,80.74,,36339,,
162496,486.9,81,,36340,,
162501,486.2,79.43,,36341,160.9,35
162506,481.9,77.65,,36342,,
162511,475,77,,36343,,
162516,467.9,76,,36344,,
162521,467,76,,36345,,
162526,468,76,,36346,160,34
162531,468,76,,36347,,
162536,467,76,,36348,,
162541,466.8,76.01,,36349,,
162546,467,76,,36350,,
162551,466,76,,36351,159.3,34
162556,465.6,76,,36352,,
162561,465,76,,36353,,
162566,464,76,,36354,,
162571,464.2,76,,36355,,
162576,464.2,76,,36356,158.7,34
162581,463.7,76,,36357,,
162586,464,76,,36358,,
162591,464.8,76,,36359,,
162596,464.3,76,,36360,,
162601,464.7,76.01,,36361,159.3,34.26
162606,464.9,76,,36362,,
162611,465.5,76,,36363,,
162616,466.1,76,,36364,,
162621,465.7,76,,36365,,
162626,466,76,,36366,159.6,34
162631,466.2,76,,36367,,
162636,466,76,,36368,,
162641,465.7,76,,36369,,
162646,466,76,,36370,,
162651,465.4,76,,36371,159,34
162656,465,76,,36372,,
162661,465.1,75.91,,36373,,
162666,466,76,,36374,,
162671,465.2,76,,36375,,
162676,465,76,,36376,158.2,34
162681,464.8,76,,36377,,
162686,464.4,76,,36378,,
162691,465.3,76,,36379,,
162696,464.9,76,,36380,,
162701,464.5,76,,36381,159.3,34
162706,464,76,,36382,,
162711,464.9,76,,36383,,
162716,465,76,,36384,,
162721,465.7,75.91,,36385,,
162726,465.4,76,,36386,159.1,34
162731,465,76,,36387,,
162736,465,76,,36388,,
162741,464.9,76,,36389,,
162746,465,76,,36390,,
162751,465,76,,36391,159,34
162756,466,76,,36392,,
162761,465.3,76,,36393,,
162766,465,76,,36394,,
162771,464.3,76,,36395,,
162776,464,76,,36396,158.5,34
162781,465.5,75.91,,36397,,
162786,465,76,,36398,,
162791,464.9,76,,36399,,
162796,464,76,,36400,,
162801,465,76,,36401,158,34
162806,465.3,76,,36402,,
162811,465.2,76,,36403,,
162816,465.2,76,,36404,,
162821,465,76,,36405,,
162826,465,76,,36406,157.8,34
162831,465.1,76,,36407,,
162836,465.1,76,,36408,,
162841,465,75.91,,36409,,
162846,464.5,76,,36410,,
162851,465.1,76,,36411,160,34
162856,465.9,76,,36412,,
162861,464,76,,36413,,
162866,462.8,76,,36414,,
162871,463,76,,36415,,
162876,463,76,,36416,159.2,34
162881,463,76,,36417,,
162886,462,76,,36418,,
162891,463,76,,36419,,
162896,462.7,76,,36420,,
162901,462.6,75.53,,36421,158.7,34.36
162906,462.6,76,,36422,,
162911,462.6,75.51,,36423,,
162916,462,76,,36424,,
162921,462,76,,36425,,
162926,463,76,,36426,158.3,34
162931,462.4,76,,36427,,
162936,462,76,,36428,,
162941,462.1,76,,36429,,
162946,463,76,,36430,,
162951,463,76,,36431,159.6,34
162956,463,76,,36432,,
162961,462.8,75.51,,36433,,
162966,463,76,,36434,,
162971,462.7,75.53,,36435,,
162976,463,76,,36436,159,34
162981,462.8,76,,36437,,
162986,463,76,,36438,,
162991,462.8,76,,36439,,
162996,462.8,76,,36440,,
163001,462.4,76,,36441,160.1,34.46
163006,462.7,76,,36442,,
163011,462.6,76,,36443,,
163016,462.6,76,,36444,,
163021,462.6,75.61,,36445,,
163026,463,76,,36446,159.8,34
163031,462.6,75.59,,36447,,
163036,463,76,,36448,,
163041,462.1,76,,36449,,
163046,462.4,76,,36450,,
163051,462.4,76,,36451,158.3,34
163056,462.6,76,,36452,,
163061,462.7,75.59,,36453,,
163066,463,76,,36454,,
163071,462.4,76,,36455,,
163076,463,76,,36456,158.6,34
163081,462.8,75.59,,36457,,
163086,462,76,,36458,,
163091,462.6,76,,36459,,
163096,462.8,76,,36460,,
163101,463.4,76,,36461,160.1,34
163106,463.7,76,,36462,,
163111,463.1,76,,36463,,
163116,462.5,76,,36464,,
163121,462.9,76.11,,36465,,
163126,462.3,77.94,,36466,159.6,34
163131,472.1,79.51,,36467,,
163136,479.2,80,,36468,,
163141,480.8,80.32,,36469,,
163146,481.3,80.3,,36470,,
163151,480,80.59,,36471,159,34
163156,481.2,81,,36472,,
163161,483,81,,36473,,
163166,483,81,,36474,,
163171,484,81,,36475,,
163176,483.3,78.78,,36476,159,34
163181,482,78,,36477,,
163186,471.1,76.23,,36478,,
163191,470,76,,36479,,
163196,468.9,75.59,,36480,,
163201,467.4,75.61,,36481,160.1,34.46
163206,468,76,,36482,,
163211,467.3,76,,36483,,
163216,466.9,76,,36484,,
163221,466.2,76,,36485,,
163226,466,76,,36486,159,34
163231,464.7,76,,36487,,
163236,464,75.69,,36488,,
163241,462.3,76.69,,36489,,
163246,462.6,77.54,,36490,,
163251,467.2,78.26,,36491,159.9,34
163256,469,79,,36492,,
163261,469.9,78.58,,36493,,
163266,471,79,,36494,,
163271,471,79,,36495,,
163276,471,79,,36496,160,34
163281,471.7,78.56,,36497,,
163286,472,79,,36498,,
163291,473,79,,36499,,
163296,473.7,78.47,,36500,,
163301,474.9,78,,36501,159,34
163306,475,78,,36502,,
163311,473.6,77.56,,36503,,
163316,474.1,77.24,,36504,,
163321,473.6,76.93,,36505,,
163326,472,77,,36506,158.9,34
163331,471.4,76.95,,36507,,
163336,471,77,,36508,,
163341,471.7,77,,36509,,
163346,470.9,76.93,,36510,,
163351,470.6,77,,36511,159,34
163356,470,77,,36512,,
163361,470.1,77,,36513,,
163366,470,77,,36514,,
163371,469.8,77,,36515,,
163376,469,77,,36516,159.3,34
163381,469,76.93,,36517,,
163386,468.8,77,,36518,,
163391,469.2,76.93,,36519,,
163396,468.7,77,,36520,,
163401,468.3,77,,36521,159.3,34
